"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
"520413",0,0,0,0,0.00208,0.00762,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.033,0,0,0,0,0.1,0,0.015,0.1,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"380199",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0,0,0.1,0.1,0.1,0,0.1,0.001,0.255,0.1,0,0.1,0.021,0,0,0.1,0.095,"Normal"
"36747",0,0,0,0,0.00186,0.00316,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.012,0,0,0,0,0.1,0,0.017,0.08,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"57156",0,0,0,0,0.00347,0.0121,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.014,0,0,0,0,0.1,0,0.021,0.026,0.255,0.1,0,0.004,0.001,0,0,0,0,"Normal"
"300068",1,0,0.05,0,0.03268,0.21269,0,0,0,0,0,0.1,0.1,0,0,0,1,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.076,0.011,0.014,0.005,0.001,0,0,0,0,0,"Normal"
"98328",0,0,0,0,0.00275,0.00833,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.03,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
"132301",0,0,0,0,0.00244,0.0037,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"544756",0,0,0,0,0.00228,0.02556,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.008,0,0,0,0,0.1,0,0.05,0.023,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
"525846",0,0,0.14,0,0.00852,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.201,0.062,0.029,0.001,0.029,0.003,0,0,0,0,"Normal"
"470448",0,0,0,0,0.00248,0.01694,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.128,0.255,0.1,0,0.001,0.002,0.001,0,0,0,"Normal"
"389422",0,0,0,0,0.00185,0.04926,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0,0,0,0.02,0.1,0,0.04,0.255,0.241,0.095,0.002,0,0,0,0,0.003,0.003,"Normal"
"220370",0,0.02,0.06,0,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.15,0.15,0.1,0,0.1,0,0,0,0,0,"Normal"
"440742",0,0,0,0,0.00201,0.02188,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.1,0,0,0.075,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"528483",0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.007,0,0,0,0,0.1,0,0.029,0.255,0.213,0.084,0.001,0.006,0,0,0,0,0,"Normal"
"176000",0,0,0,0,0.00213,0.0074,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.037,0.037,0,0,0,0,0.1,0,0,0.037,0.255,0.1,0,0.003,0.001,0,0,0,0,"Normal"
"72998",1e-04,0,0.01,0,0.01048,0.00374,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.059,0.244,0.093,0.003,0.002,0.001,0,0,0,0,"Normal"
"8485",0,0,0,0,0.00142,0.0043,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.002,0.168,0.1,0,0.05,0.005,0,0,0,0,"Normal"
"158349",0,0,0,0,0.00201,0.02217,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.02,0,0,0,0,0.1,0,0.01,0.047,0.255,0.1,0,0.002,0.003,0,0,0,0,"Normal"
"14881",0,0,0,0,0.00218,0.00522,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.202,0.255,0.1,0,0,0.003,0,0,0,0,"Normal"
"266377",0,0.01,0.02,0,0.00043,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.115,0,0,0,0,0.1,0,0.002,0.168,0.12,0.071,0.002,0.001,0,0,0,0,0,"Normal"
"98239",0,0,0,0,0.0023,0.0396,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"422552",0.0296,0,0,0,0.00248,0.01454,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.016,0.255,0.1,0,0.006,0.004,0,0,0,0,"Normal"
"313964",0,0,0,0,0.0025,0.0523,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.047,0.255,0.1,0,0.002,0.005,0,0,0,0,"Normal"
"370935",0,0,0.01,0,0.03583,0.00363,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.157,0.062,0.002,0,0,0,0,0,0,"Normal"
"549260",0,0,0,0,0.00257,0.0187,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.041,0.255,0.1,0,0.002,0.002,0.002,0,0,0,"Normal"
"542030",0,0,0,0,0.00325,0.00334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.04,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"128491",0,0,0,0,0.00232,0.02439,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.014,0.255,0.1,0,0.007,0.005,0,0,0,0,"Normal"
"14702",0,0,0,0,0.00303,0.26956,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.023,0.023,0,0,0,0,0.1,0,0,0.023,0.255,0.1,0,0.004,0.003,0,0,0,0,"Normal"
"178437",0,0,0,0,0.00224,0.05053,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"440209",2e-04,0,0.01,0,0.00722,0.00329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.216,0.166,0.064,0.002,0,0.001,0,0,0,0,"Normal"
"276486",0,0,0,0,0.0019,0.00325,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.019,0,0,0,0,0.1,0,0.011,0.018,0.255,0.1,0,0.006,0.002,0,0,0,0,"Normal"
"269093",0,0,0.01,0,0.01083,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.01,0.113,0.04,0.02,0.01,0.002,0,0,0,0,"Normal"
"388593",0,0,0,0,0.00233,0.03222,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.246,0.096,0.001,0,0,0,0,0,0,"Normal"
"553437",0,0,0,0,0.0026,0.00749,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"212440",0,0,0,0,0.00266,0.01585,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.063,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
"71668",6e-04,0,0.01,0,0.0158,0.00331,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.068,0.062,0.091,0.003,0.001,0,0,0,0,0,"Normal"
"51102",0,0,0,0,0.0022,0.02361,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.008,0.255,0.1,0,0.012,0.005,0,0,0,0,"Normal"
"349552",2e-04,0,0.01,0,0.01477,0.00339,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0,0,0,0,0.1,0,0.1,0.084,0.193,0.068,0.004,0.001,0.001,0,0,0,0,"Normal"
"14600",0,0,0,0,0.00232,0.01261,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.008,0,0,0,0,0.1,0,0.025,0.207,0.255,0.1,0,0,0.003,0,0,0,0,"Normal"
"379796",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0.1,0.1,0.1,0,0.1,0.036,0.088,0.1,0,0.006,0.02,0,0,0.1,0.098,"Normal"
"313231",0,0,0,0,0.00257,0.01411,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.033,0.255,0.1,0,0.003,0.006,0,0,0,0,"Normal"
"343589",0,0.01,0.02,0,0.00046,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.158,0,0,0,0,0.099,0.003,0.001,0.255,0.24,0.094,0.001,0,0,0,0,0,0,"Normal"
"372811",0,0,0.14,0,0.00192,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.091,0.065,0.049,0.004,0.049,0.003,0,0,0.001,0,"Normal"
"297574",0,0,0,0,0.00217,0.00401,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.044,0,0,0,0,0.1,0,0.005,0.074,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
"535817",0,0,0,0,0.00289,0.00555,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.048,0.048,0,0,0,0,0.1,0,0,0.077,0.255,0.1,0,0.001,0.005,0,0,0,0,"Normal"
"184966",1e-04,0,0.01,0,0.01202,0.00367,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.161,0.115,0.039,0.004,0.001,0.002,0,0,0,0,"Normal"
"510364",0,0,0,0,0.00298,0.1196,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"310243",0,0,0,0,0.00229,0.00806,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.013,0,0,0,0,0.1,0,0.015,0.044,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"377926",0,0,0.14,0,0.00259,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.077,0.111,0.06,0.006,0.06,0.002,0,0,0,0,"Normal"
"30403",0,0,0,0,0.00324,0.04458,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.023,0.023,0,0,0,0,0.1,0,0,0.165,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"425103",0,0,0,0,0.00197,0.06356,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.013,0,0,0,0,0.1,0,0.015,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"462335",0,0,0,0,0.00299,0.01787,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.029,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
"440914",0,0,0,0,0.00297,0.00415,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.011,0,0,0,0,0.1,0,0.018,0.025,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
"75522",0,0,0,0,0.00354,0.0039,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.002,0.061,0.1,0,0.05,0.013,0,0,0,0,"Normal"
"165489",0,0,0,0,0.00236,0.64786,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.055,0.255,0.1,0,0.002,0.005,0,0,0,0,"Normal"
"90716",0,0,0,0,0.00218,0.02009,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.082,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"555408",0,0,0,0,0.0021,0.00461,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.019,0,0,0,0,0.1,0,0.011,0.026,0.255,0.1,0,0.004,0.005,0,0,0,0.001,"Normal"
"180336",1e-04,0,0.01,0,0.01814,0.00333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.068,0.11,0.04,0.004,0.001,0.002,0,0,0,0,"Normal"
"125625",0,0,0,0,0.00296,0.04414,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.163,0.255,0.1,0,0.001,0.005,0,0.001,0,0,"Normal"
"336809",0,0,0,0,0.00283,0.137,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.029,0.255,0.1,0,0.003,0.007,0,0,0,0,"Normal"
"348012",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.094,0.255,0.1,0,0.001,0.013,0,0,0.1,0.1,"Normal"
"361641",5e-04,0,0.01,0,0.0075,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.199,0.114,0.036,0.002,0.001,0.002,0,0,0,0,"Normal"
"26496",0,0,0,0,0.00346,0.02627,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0,0,0,0,0.1,0,0.04,0.134,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"192095",0,0,0,0,0.00208,0.02335,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.033,0.086,0,0,0,0,0.1,0,0.008,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"136457",0,0,0,0,0.00374,0.01587,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.015,0,0,0,0,0.1,0,0.02,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"389137",0,0,0,0,0.00306,0.0138,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.255,0.246,0.096,0.001,0,0,0,0,0.003,0.003,"Normal"
"20682",0,0,0,0,0.00193,0.02833,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.013,0.255,0.1,0,0.008,0.002,0,0,0,0,"Normal"
"409775",5e-04,0,0.01,0,0.00897,0.00329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.129,0.073,0.057,0.005,0.001,0,0,0,0,0,"Normal"
"439133",0,0,0,0,0.00317,0.06163,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.011,0.255,0.1,0,0.009,0.001,0,0.001,0,0,"Normal"
"177052",0,0,0,0,0.00219,0.04624,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"240142",0,0,0,0,0.00283,0.01951,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0,0,0,0,0.1,0,0.029,0.035,0.255,0.1,0,0.003,0.005,0,0,0,0,"Normal"
"233277",0,0,0,0,0.00227,0.00626,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.014,0,0,0,0,0.1,0,0.021,0.014,0.255,0.1,0,0.007,0.002,0,0,0,0,"Normal"
"231038",0,0,0,0,0.00221,0.06842,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.011,0.255,0.1,0,0.009,0.009,0,0,0,0,"Normal"
"569562",0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.023,0,0,0,0,0.1,0,0.017,0.255,0.239,0.094,0.001,0,0,0,0,0,0,"Normal"
"471666",0,0,0,0,0.00238,0.01215,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.017,0,0.012,0,0,0.1,0,0.029,0.053,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"371546",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0.1,0.1,0.1,0,0.1,0.027,0.255,0.1,0,0.004,0.008,0,0,0.1,0.089,"Normal"
"361476",0,0,0.14,0,0.00383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.034,0.077,0.009,0.009,0.009,0.003,0,0,0,0,"Normal"
"225733",0,0,0,0,0.00212,0.14654,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.012,0.218,0.1,0,0.008,0.006,0,0,0,0,"Normal"
"215665",0,0,0,0,0.00247,0.01818,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"138093",0,0,0,0,0.00346,0.02655,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.014,0.255,0.1,0,0.007,0.003,0,0,0,0,"Normal"
"371943",4e-04,0,0.01,0,0.00801,0.00328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.189,0.128,0.068,0.002,0.001,0,0,0,0.002,0.002,"Normal"
"502028",0,0,0,0,0.00305,0.00267,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"319073",0,0,0,0,0.00269,0.02011,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.02,0.255,0.1,0,0.005,0.004,0,0,0,0,"Normal"
"169480",0,0,0,0,0.00301,0.00377,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.012,0.255,0.1,0,0.008,0.005,0,0,0,0,"Normal"
"439619",0,0,0,0,0.00295,0.0168,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"366241",0,0.01,0.02,0,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.255,0.019,0.007,0.005,0.01,0,0,0,0,0,"Normal"
"161799",0,0,0,0,0.00215,0.0048,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.018,0,0,0,0,0.1,0,0,0.078,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
"271411",0,0,0,0,0.00291,0.00454,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.029,0.029,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"96053",0,0,0,0,0.00244,0.08273,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"127251",0,0,0,0,0.00215,0.03632,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.021,0.255,0.1,0,0.005,0.005,0,0,0,0,"Normal"
"463258",0,0,0,0,0.00189,0.00345,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.01,0.255,0.1,0,0.01,0.001,0,0,0,0,"Normal"
"337543",0,0,0,0,0.00225,0.01523,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.007,0,0,0,0,"Normal"
"254215",0,0,0,0,0.00285,0.02042,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"556059",0,0,0,0,0.00292,0.06692,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.019,0,0,0,0,0.1,0,0.016,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"112852",0,0,0,0,0.00286,0.00321,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.036,0.036,0,0,0,0,0.1,0,0,0.162,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"152232",0,0,0,0,0.0021,0.24924,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.016,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"513583",0,0,0,0,0.00208,0.00313,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.042,0.042,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"317400",0,0,0,0,0.00256,0.00357,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.012,0,0,0,0,0.1,0,0.025,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"463283",0,0,0,0,0.00182,0.02427,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.005,0.255,0.1,0,0.02,0.002,0,0,0,0,"Normal"
"490681",0,0,0,0,0.00205,0.00874,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0.006,0.006,0,0,0.1,0,0,0.016,0.255,0.1,0,0.006,0.001,0.006,0,0,0,"Normal"
"414553",0,0,0,0,0.00314,0.00169,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.037,0,0,0,0,0.1,0,0.014,0.042,0.255,0.1,0,0.002,0.003,0,0.001,0,0,"Normal"
"424709",0,0,0,0,0.00295,0.00955,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"334810",0,0,0,0,0.00212,0.01446,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.016,0,0,0,0,0.1,0,0.012,0.049,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"301635",0,0,0,0,0.0023,0.01075,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.064,0.062,0.097,0.003,0.002,0,0,0,0,0,"Normal"
"357059",0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0.1,0.1,0.1,0,0.1,0.022,0.255,0.1,0,0.005,0.012,0,0,0.1,0.098,"Normal"
"503851",0,0,0,0,0.00261,0.01908,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.021,0,0,0,0,0.1,0,0.01,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"228127",0,0,0,0,0.00223,0.02302,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"297926",0,0,0,0,0.00291,0.00566,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.039,0.255,0.1,0,0.003,0.004,0,0,0,0,"Normal"
"315515",0,0,0,0,0.00219,0.00746,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.01,0,0,0,0,0.1,0,0.02,0.083,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"478888",8e-04,0,0.01,0,0.01334,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.027,0.093,0.093,0.007,0.004,0.002,0,0,0,0,"Normal"
"206310",0,0,0,0,0.003,0.08288,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.023,0,0,0,0,0.1,0,0.009,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"492486",0,0,0,0,0.00218,0.03511,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.009,0.255,0.1,0,0.011,0.003,0,0,0,0.001,"Normal"
"62421",0,0,0,0,0.00245,0.0211,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.005,0,0,0,0,"Normal"
"22240",0,0,0,0,0.00243,0.02344,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0,0,0,0,0.1,0,0.033,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"375245",0,0,0,0,0.002,0.04091,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.235,0.092,0.002,0,0,0,0,0.001,0,"Normal"
"325244",0,0,0,0,0.00205,0.00365,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.024,0.024,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
