"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
"18837",0,0,0,0,0.00303,0.03519,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.026,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
"255133",0,0,0,0,0.00214,0.10453,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.024,0,0,0,0,0.1,0,0.012,0.084,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"77306",0,0,0.01,0,0.01558,0.00329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.164,0.194,0.076,0.002,0.001,0.001,0,0,0,0,"Normal"
"404409",0,0,0.14,0,0.15377,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.08,0.114,0.076,0.003,0.076,0.003,0,0,0,0,"Normal"
"429188",0,0,0,0,0.00321,0.00396,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"9393",0,0.01,0.02,0,0.00036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.058,0.036,0.014,0.003,0.014,0.008,0,0,0,0,"Normal"
"248572",0,0,0,0,0.0024,0.02825,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0,0,0,0,0.1,0,0.04,0.214,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
"391449",0,0.01,0.02,0,0.00044,0.00115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0,0,0,0,0.1,0,0.075,0.255,0.236,0.093,0.001,0,0,0,0,0,0,"Normal"
"557170",0,0,0,0,0.00315,0.01474,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0,0,0,0,0.1,0,0.029,0.004,0.255,0.1,0,0.025,0.002,0,0,0,0,"Normal"
"515529",0,0,0,0,0.00231,0.01554,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.01,0.255,0.1,0,0.01,0.002,0,0,0,0,"Normal"
"571282",0,0,0.14,0,0.00383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.16,0.062,0.014,0.003,0.014,0.003,0,0,0,0,"Normal"
"423193",0,0,0,0,0.0021,0.01242,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.002,0.255,0.1,0,0.05,0.004,0,0.002,0,0,"Normal"
"213205",0,0,0,0,0.00237,0.07355,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.015,0,0,0,0,0.1,0,0.013,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"50034",0,0,0,0,0.00228,0.00646,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.107,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"428719",0,0,0,0,0.00228,0.00442,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.015,0,0,0,0,0.1,0,0.02,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"109287",0,0,0,0,0.00324,0.01227,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.086,0.086,0.1,0,0.001,0,0,0,0,0,"Normal"
"412214",0,0,0,0,0.00179,0.03733,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.059,0.255,0.1,0,0.002,0.004,0,0,0,0,"Normal"
"326730",0,0,0,0,0.00218,0.0048,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.01,0,0,0,0,0.1,0,0.03,0.083,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"211742",0,0,0,0,0.00218,0.00461,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"229239",0,0,0,0,0.00206,0.01576,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.07,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"522900",0.0015,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.245,0.096,0.001,0.001,0,0,0,0,0,"Normal"
"334288",0,0,0,0,0.00347,0.0369,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0.1,0,0.05,0.004,0.255,0.1,0,0.025,0.007,0,0,0,0,"Normal"
"511842",0,0,0,0,0.00213,0.01999,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.167,0.255,0.1,0,0.001,0.002,0,0,0.001,0,"Normal"
"526488",0,0,0,0,0.00304,0.01075,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0.1,0,0.05,0.255,0.232,0.091,0.001,0,0,0,0,0,0,"Normal"
"184885",0,0,0.01,0,0.01877,0.00333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.08,0.12,0.05,0.008,0.001,0.002,0,0,0,0,"Normal"
"530429",0,0.01,0.02,0,0.00045,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.045,0,0,0,0,0.1,0,0.004,0.255,0.253,0.099,0.001,0,0,0,0,0,0,"Normal"
"388475",0,0,0,0,0.00304,0.02698,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.004,0.005,0,0,0,0.02,0.1,0,0.04,0.255,0.252,0.099,0.001,0,0,0,0,0,0,"Normal"
"310503",0,0,0,0,0.0022,0.02486,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.032,0.032,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"185663",0,0,0,0,0.00311,0.24017,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.006,0.255,0.1,0,0.017,0.008,0,0,0,0,"Normal"
"114795",1e-04,0,0.01,0,0.04037,0.0032,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.164,0.189,0.062,0.002,0.001,0.001,0,0,0,0,"Normal"
"435944",0,0,0,0,0.00347,0.00538,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.067,0.002,0.255,0.1,0,0.05,0.005,0,0,0,0,"Normal"
"476005",0,0,0,0,0.00261,0.011,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"289807",0,0,0,0,0.003,0.04767,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0,0,0,0,0.1,0,0,0.067,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"156877",0,0,0,0,0.00316,0.00466,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.035,0,0,0,0,0.1,0,0.017,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"280529",0,0,0,0,0.00262,0.04149,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.068,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"316814",0,0,0,0,0.00217,0.00392,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.018,0.032,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"483316",0,0.01,0.02,0,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.11,0.014,0.013,0.005,0.013,0,0,0,0,0,"Normal"
"562501",0,0,0,0,0.00214,0.01719,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.074,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
"49716",0,0,0,0,0.00144,0.07431,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.075,0.255,0.1,0,0.001,0.006,0,0,0,0,"Normal"
"43137",0,0,0,0,0.00235,0.0185,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.06,0.255,0.1,0,0.002,0.006,0,0,0,0,"Normal"
"495408",0,0,0,0,0.00323,0.00434,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"512115",0,0,0,0,0.0031,0.00644,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.014,0,0.007,0,0,0.1,0,0.057,0.049,0.255,0.1,0,0.002,0.003,0,0,0,0,"Normal"
"386925",0.003,0,0.07,0,0.01502,0.04152,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.001,0.001,0,0,0,0,0.1,0,0,0.003,0.001,0.033,0.067,0.033,0,0,0,0,0,"Normal"
"286183",0,0,0,0,0.00243,0.00893,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.016,0,0,0,0,0.1,0,0.019,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"81540",0,0,0,0,0.00204,0.02367,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"81441",0,0,0,0,0.00204,0.02367,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.168,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"238715",0,0,0,0,0.00318,0.01451,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.005,0,0,0,0,0.1,0,0.06,0.091,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"431940",0,0,0,0,0.00374,0.09142,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.009,0,0,0,0,0.1,0,0.022,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"521017",0,0,0,0,0.00288,0.00848,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.029,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
"169070",0,0,0,0,0.00226,0.00655,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.004,0,0,0,0,"Normal"
"86642",0,0,0,0,0.00236,0.00302,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.017,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"366366",0,0.01,0.02,0,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.115,0.025,0.005,0.004,0.005,0.008,0,0,0,0,"Normal"
"32812",0,0,0,0,0.00325,0.05993,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.01,0,0,0,0,0.1,0,0.03,0.021,0.255,0.1,0,0.005,0.007,0,0,0,0,"Normal"
"219150",0,0,0,0,0.00207,0.00368,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"89629",0,0,0,0,0.00265,0.07024,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.051,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"489699",0,0,0,0,0.00163,0.28549,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.001,0.255,0.1,0,0.1,0.006,0,0,0,0,"Normal"
"29317",0,0,0,0,0.00234,0.00608,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"47336",0,0,0,0,0.00221,0.02891,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0.1,0,0,0.009,0.255,0.1,0,0.011,0.004,0,0,0,0,"Normal"
"21808",0,0,0,0,0.00306,0.00365,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"268710",0,0,0.13,0,0.00035,0.0013,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.059,0.003,0.005,0.008,0.002,0,0,0,0,0,"Normal"
"411269",1e-04,0,0.01,0,0.00948,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.228,0.151,0.058,0.003,0,0.001,0,0.001,0,0,"Normal"
"239694",0,0,0,0,0.00213,0.0882,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.008,0,0,0,0,0.1,0,0.025,0.018,0.255,0.1,0,0.006,0.006,0,0,0,0,"Normal"
"330826",0,0,0,0,0.00369,0.0025,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.008,0,0,0,0,0.1,0,0.025,0.049,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
"311740",0,0,0,0,0.00297,0.02662,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.017,0,0,0,0,0.1,0,0.024,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"321241",0,0,0,0,0.00348,0.00794,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.162,0.255,0.1,0,0.001,0.005,0,0,0,0,"Normal"
"30700",0,0,0,0,0.00298,0.12648,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"311301",0,0,0,0,0.00242,0.00774,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.043,0.043,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"36468",0,0,0,0,0.00291,0.00247,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.005,0.005,0,0,0.1,0,0,0.02,0.255,0.1,0,0.005,0.004,0.005,0,0,0,"Normal"
"69472",0,0,0,0,0.0033,0.01046,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"187154",0,0,0,0,0.00297,0.0526,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"446789",0,0,0.14,0,0.00748,0,0,0,0,0,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.034,0.086,0.044,0.009,0.044,0.002,0,0.001,0,0,"Normal"
"349587",0,0,0.01,0,0.0172,0.00335,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.119,0.2,0.071,0.003,0.002,0.001,0,0,0,0,"Normal"
"295718",0,0,0,0,0.0017,0.01868,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.007,0.255,0.1,0,0.014,0.004,0,0,0,0,"Normal"
"376533",0,0.01,0.02,0,0.00046,0.00141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.238,0,0,0,0,0.1,0,0.001,0.081,0.2,0.081,0.002,0.081,0.001,0,0,0.014,0,"Normal"
"441614",0,0,0,0,0.00257,0.01432,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.046,0.255,0.1,0,0.002,0.002,0.002,0.001,0,0,"Normal"
"512573",0,0,0,0,0.00292,0.00495,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.023,0.023,0,0,0,0,0.1,0,0,0.164,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"569890",0,0,0.01,0,0.00891,0.00552,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.009,0.004,0.007,0,0,0.095,0,0,0,"Normal"
"244803",0,0,0,0,0.00214,0.00648,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.012,0,0,0,0,0.1,0,0.017,0.037,0.255,0.1,0,0.003,0.004,0,0.004,0,0,"Normal"
"125700",0,0,0,0,0.00228,0.10538,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.001,0.255,0.1,0,0.1,0.002,0,0,0,0,"Normal"
"356114",0,0,0.14,0,0.0103,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.068,0.071,0.032,0.006,0.032,0.003,0,0,0,0,"Normal"
"548107",0,0,0,0,0.00325,0.04009,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.026,0.026,0,0,0,0,0.1,0,0,0.215,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
"142853",0,0,0,0,0.00217,0.04824,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.003,0.255,0.1,0,0.033,0.005,0,0,0,0,"Normal"
"510780",0,0,0,0,0.00199,0.03485,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.004,0.255,0.1,0,0.025,0.004,0,0,0,0,"Normal"
"503711",0,0,0,0,0.00257,0.01088,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.037,0,0,0,0,0.1,0,0.022,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"457814",0,0,0,0,0.00313,0.01399,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.016,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"242901",0,0,0,0,0.00399,0.05251,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0.001,0,0,0,0,0,"Normal"
"522736",0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0,0,0,0,0.1,0,0.075,0.255,0.239,0.094,0.001,0.001,0,0,0,0,0,"Normal"
"292630",0.0026,0,0,0,0.00206,0.00486,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.012,0.255,0.1,0,0.008,0.003,0,0,0,0,"Normal"
"90969",0,0,0,0,0.003,0.1839,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.117,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
"568963",0.0013,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.255,0.243,0.095,0.001,0,0,0,0,0,0,"Normal"
"350286",0,0,0.14,0,0.00748,0,0,0,0,0,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.088,0.023,0.012,0.005,0.012,0.009,0,0,0,0,"Normal"
"180951",0,0.01,0.08,0,0.00048,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.142,0.036,0.025,0.003,0.025,0,0,0,0,0,"Normal"
"352951",0,0,0,0,0.00179,0.01682,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0.05,0.1,0,0.1,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"167715",0,0,0,0,0.00261,0.00345,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.246,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
"255113",0,0,0,0,0.00305,0.05514,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.064,0.064,0,0,0,0,0.1,0,0,0.064,0.255,0.1,0,0.002,0.003,0,0,0,0,"Normal"
"463673",0,0,0,0,0.0031,0.00893,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.054,0.255,0.1,0,0.002,0.006,0,0,0,0,"Normal"
"117328",0,0.01,0.02,0,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.092,0.069,0.032,0.005,0.032,0.003,0,0,0,0,"Normal"
"353482",0.0089,0.01,0.02,0,0.0011,0.00044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.016,0.01,0.062,0.012,0.031,0,0,0,0,0,"Normal"
"409105",0,0.01,0.02,0,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.099,0.007,0.007,0.007,0.007,0,0,0,0,0,"Normal"
"126862",0,0,0,0,0.00292,0.00937,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.005,0.255,0.1,0,0.02,0.003,0,0,0,0,"Normal"
"396765",0,0,0,0,0.00151,0.07061,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.069,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
"338555",0,0,0,0,0.00272,0.04267,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.014,0.023,0.1,0,0.007,0.009,0,0,0.057,0.074,"Normal"
"557323",0,0,0,0,0.00301,0.26134,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.148,0.255,0.1,0,0.001,0.002,0,0,0.001,0,"Normal"
"424152",0,0,0,0,0.00383,0.00879,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"372703",0,0,0.01,0,0.01397,0.00587,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.255,0.075,0.029,0.005,0,0,0.046,0,0.005,0.003,"Normal"
"329030",0,0,0,0,0.00236,0.00398,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"457210",0,0,0,0,0.00252,0.00327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0.1,0,0.06,0.059,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
"273492",0,0,0,0,0.00164,0.06041,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.033,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
"368097",2e-04,0,0.01,0,0.01799,0.00333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.131,0.072,0.038,0.004,0.001,0.003,0,0,0.001,0,"Normal"
"33229",0,0,0,0,0.00222,0.01282,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.047,0.047,0.1,0,0.002,0,0,0,0,0,"Normal"
"92856",0,0,0,0,0.00294,0.04006,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.015,0,0,0,0,0.1,0,0.013,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"463023",0,0,0,0,0.00224,0.00715,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"36329",0,0,0,0,0.00307,0.00246,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0,0,0,0,0.1,0,0,0.028,0.255,0.1,0,0.004,0.002,0,0,0,0,"Normal"
"101314",0,0,0,0,0.00403,0.08957,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"408111",0,0,0,0,0.00247,0.06772,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.018,0,0,0,0,0.1,0,0.011,0.038,0.051,0.1,0,0.003,0.006,0,0,0,0,"Normal"
"556588",0,0,0,0,0.00242,0.01737,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.01,0,0,0,0,0.1,0,0.02,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
"397408",0,0,0,0,0.0023,0.01718,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
